,ORDER_NO,PRODUCT_CODE,ORDER_TYPE,TRANSFER_TYPE,MAIN_SOURCE,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_DATE,PENDING_TRANSACTION_TYPE,average_days,NEXT_TRXN_DATE_FORECAST
2435,2024-10-649  ,5Q1614019ACREP,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Fatura Antrepo girişi,2.3333333333333335,2024-03-16
2436,2024-10-649  ,5Q1614019ACREP,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Gönderildi,0.0,2024-03-11
2437,2024-9-645   ,7J0829363A,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-05,Fatura Antrepo girişi,5.0,2024-03-17
2438,2024-8-575   ,8T1823533C 4PK,Stok,Kamyon,VOLKSWAGEN A.G.,536236760.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.0,2024-03-18
2439,2024-7-503   ,6J1941006L,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-02-12,Faturalandırıldı,9.5,2024-03-06
2440,2024-7-727   ,03L905061L,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Fatura Antrepo girişi,0.8181818181818182,2024-03-08
2441,2024-7-727   ,03L905061L,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Gönderildi,0.0,2024-03-06
2442,2024-5-716   ,03L905061L,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Fatura Antrepo girişi,0.8181818181818182,2024-03-08
2443,2024-5-716   ,03L905061L,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Gönderildi,0.0,2024-03-06
2444,2024-10-515  ,1T0805931A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,5.0,2024-03-19
2445,2024-10-545  ,2G1713203M POC,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-08,Faturalandırıldı,4.333333333333333,2024-03-18
2446,2024-9-535   ,2GA949102D,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-08,Fatura Antrepo girişi,4.0,2024-03-18
2447,2024-9-645   ,2K0829193AA,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-05,Fatura Antrepo girişi,4.0,2024-03-15
2448,2024-8-532   ,3WA199867,Stok,Kamyon,VOLKSWAGEN A.G.,536236919.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.0,2024-03-18
2449,2024-9-526   ,4K0133844E,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Gönderildi,0.0,2024-03-06
2450,2024-9-526   ,4K0133844E,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Fatura Antrepo girişi,3.625,2024-03-15
2451,2024-5-543   ,7LA827505B,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-02,Faturalandırıldı,4.0,2024-02-12
2452,2024-9-519   ,8V4845201A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-29,Faturalandırıldı,4.0,2024-03-10
2453,2024-10-546  ,8V4845201A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-08,Faturalandırıldı,4.0,2024-03-18
2454,2024-8-574   ,8W0857562A Y22,Stok,Kamyon,VOLKSWAGEN A.G.,536255666.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-03-18,DS Depo Kabul - Yerleştirme Alanına,0.0,2024-03-18
2455,2024-9-17    ,2045324,Stok,Kamyon,SCANIA CV AB,536093812.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.6666666666666667,2024-03-19
2456,2024-7-21    ,2862431,Stok,Kamyon,SCANIA CV AB,536205056.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-03-18,DS Depo Kabul - Yerleştirme Alanına,0.0,2024-03-18
2457,2024-9-501   ,575919486J,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-02-26,Faturalandırıldı,9.0,2024-03-19
2458,2024-10-525  ,03N115433C,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,3.0,2024-03-14
2459,2024-9-535   ,0A5141671R,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-01,Faturalandırıldı,6.0,2024-03-16
2460,2024-6-503   ,2GA941479A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-05,Faturalandırıldı,9.5,2024-02-28
2461,2024-11-790  ,2HJ943021,Çok Acil,Express Uçak TSEli ,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,2.3333333333333335,2024-03-19
2462,2024-9-514   ,2K5845331C,Stok,Kamyon,VOLKSWAGEN A.G.,536094089.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.0,2024-03-18
2463,2024-8-536   ,3G0898985B,Stok,Kamyon,VOLKSWAGEN A.G.,536237124.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.0,2024-03-18
2464,2024-10-525  ,5M0955985C 9B9,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,4.0,2024-03-17
2465,2024-11-654  ,7E0199849F,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2466,2024-10-547  ,81A945106,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-08,Faturalandırıldı,4.0,2024-03-18
2467,2024-5-823   ,8W0807550AE,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,6.0,2024-02-21
2468,2024-8-575   ,N  0177386,Stok,Kamyon,VOLKSWAGEN A.G.,536236853.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Alanına,0.0,2024-03-18
2469,2024-9-35    ,1724749,Stok,Kamyon,SCANIA CV AB,536093909.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.3333333333333333,2024-03-18
2470,2024-7-21    ,2409389,Stok,Kamyon,SCANIA CV AB,1.0000000000,Sipariş,2024-02-13,Faturalandırıldı,10.0,2024-03-09
2471,2024-7-24    ,3058173,Stok,Kamyon,SCANIA CV AB,536198213.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-03-18,DS Depo Kabul - Yerleştirme Alanına,0.5,2024-03-19
2472,2024-2-501   ,5FF945106,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-01-08,Faturalandırıldı,16.5,2024-02-18
2473,2024-2-501   ,6F9805912K,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-01-08,Faturalandırıldı,15.5,2024-02-15
2474,2024-6-501   ,6F9853666G 9B9,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-02-05,Faturalandırıldı,10.0,2024-03-01
2475,2024-2-501   ,6F9853666G 9B9,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-01-08,Faturalandırıldı,10.0,2024-02-02
2476,2024-9-543   ,04L109283C,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-01,Faturalandırıldı,6.0,2024-03-16
2477,2024-11-648  ,4F5945095AC,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2478,2024-11-629  ,575804743,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,1.5,2024-03-17
2479,2024-5-823   ,5H0845051N NVB,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,3.0,2024-02-13
2480,2024-9-544   ,6Q0121206G,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-01,Faturalandırıldı,7.5,2024-03-19
2481,2024-8-504   ,6Q0601147Q RGZ,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-19,Faturalandırıldı,7.0,2024-03-07
2482,2024-10-510  ,N  10766301,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-04,Faturalandırıldı,4.0,2024-03-14
2483,2024-10-307  ,5FA854643A 9DG,Acil,Kamyon,SEAT,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,3.0,2024-03-14
2484,2024-11-654  ,030103175B,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2485,2024-10-515  ,03L121011P,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-13,Gönderildi,0.0,2024-03-13
2486,2024-10-515  ,03L121011P,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-13,Fatura Antrepo girişi,1.0,2024-03-15
2487,2024-9-543   ,05E121111AB,Stok,Kamyon,VOLKSWAGEN A.G.,536094293.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.0,2024-03-18
2488,2024-6-701   ,2GA881776E,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,6.0,2024-02-21
2489,2024-9-545   ,3G5867501Q 2JZ,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-01,Faturalandırıldı,5.0,2024-03-13
2490,2024-2-778   ,5Q0011221,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-01-12,Fatura Antrepo girişi,3.0,2024-01-19
2491,2024-12-701  ,81A407183,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-18,Faturalandırıldı,0.0,2024-03-18
2492,2024-11-654  ,81A857239  9B9,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2493,2024-9-526   ,8W0853374F 9B9,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Fatura Antrepo girişi,4.0,2024-03-16
2494,2024-9-545   ,8W6821106B,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-08,Fatura Antrepo girişi,4.0,2024-03-18
2495,2024-8-574   ,8W6821106B,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-08,Fatura Antrepo girişi,4.0,2024-03-18
2496,2024-11-654  ,8Y4807764  T94,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2497,2024-1-741   ,9J1915153AN,Çok Acil,Express Kamyon TSEli 1,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,5.0,2024-02-18
2498,2024-9-527   ,V03839310RF,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-01,Faturalandırıldı,5.0,2024-03-13
2499,2024-10-525  ,000979308E,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,5.0,2024-03-19
2500,2024-8-574   ,03L145735A,Stok,Kamyon,VOLKSWAGEN A.G.,536240647.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-03-18,DS Depo Kabul - Yerleştirme Alanına,0.0,2024-03-18
2501,2024-8-555   ,04L103070A,Stok,Kamyon,VOLKSWAGEN A.G.,536236818.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,Beyanname ile Antrepo çıkışı,0.0,2024-03-18
2502,2024-10-719  ,0AM198142AC,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-04,Faturalandırıldı,5.5,2024-03-17
2503,2024-10-510  ,2Q0498099Q,Stok,Kamyon,VOLKSWAGEN A.G.,536094246.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.0,2024-03-18
2504,2024-8-510   ,2Q1423510BP,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-19,Faturalandırıldı,5.0,2024-03-02
2505,2024-5-530   ,2Q1423510BP,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-02,Faturalandırıldı,5.0,2024-02-14
2506,2024-6-528   ,2Q1423510BP,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-08,Faturalandırıldı,5.0,2024-02-20
2507,2024-8-536   ,5C7959565L REH,Stok,Kamyon,VOLKSWAGEN A.G.,536256964.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-03-18,DS Depo Kabul - Yerleştirme Alanına,0.3333333333333333,2024-03-19
2508,2024-10-741  ,5WB959107A,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-06,Fatura Antrepo girişi,1.0,2024-03-08
2509,2024-10-546  ,8U1857001M 24A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-08,Faturalandırıldı,4.0,2024-03-18
2510,2024-8-26    ,1366764,Stok,Kamyon,SCANIA CV AB,536093866.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.5,2024-03-19
2511,2024-11-25   ,2333777,Stok,Kamyon,SCANIA CV AB,1.0000000000,Sipariş,2024-03-12,Faturalandırıldı,3.0,2024-03-19
2512,2024-10-24   ,2333777,Stok,Kamyon,SCANIA CV AB,1.0000000000,Sipariş,2024-03-05,Faturalandırıldı,3.0,2024-03-12
2513,2024-11-645  ,076105266D,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2514,2024-9-522   ,4K0698231,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-29,Faturalandırıldı,7.0,2024-03-17
2515,2024-10-506  ,5Q0937132C,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-04,Faturalandırıldı,5.75,2024-03-18
2516,2024-11-635  ,5WA201801,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,2.3333333333333335,2024-03-19
2517,2024-5-647   ,7E1941016AD,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-02,Faturalandırıldı,14.5,2024-03-09
2518,2024-1-642   ,7E1941016AD,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-01-05,Faturalandırıldı,14.5,2024-02-10
2519,2024-11-636  ,G  052150A2,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,2.0,2024-03-19
2520,2024-11-508  ,JZW698151AN,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-11,Faturalandırıldı,3.5,2024-03-19
2521,2024-10-510  ,N  10538502,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-04,Faturalandırıldı,4.5,2024-03-15
2522,2024-8-9     ,1893071,Stok,Kamyon,SCANIA CV AB,1.0000000000,Sipariş,2024-02-20,Faturalandırıldı,10.0,2024-03-16
2523,2024-9-35    ,2295953,Stok,Kamyon,SCANIA CV AB,1.0000000000,Sipariş,2024-02-27,Faturalandırıldı,6.5,2024-03-14
2524,2024-9-17    ,2443109,Stok,Kamyon,SCANIA CV AB,1.0000000000,Sipariş,2024-02-27,Faturalandırıldı,7.0,2024-03-15
2525,2024-7-21    ,3054425,Stok,Kamyon,SCANIA CV AB,536093925.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.5,2024-03-19
2526,2024-11-638  ,0A5141671R,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,2.0,2024-03-19
2527,2024-8-773   ,2GM881806ADTJQ,Çok Acil,Express Uçak,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-21,Faturalandırıldı,3.0,2024-02-28
2528,2024-10-648  ,2K8941774Q,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Fatura Antrepo girişi,2.2,2024-03-16
2529,2024-10-648  ,2K8941774Q,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Gönderildi,0.0,2024-03-11
2530,2024-10-648  ,2K8941774Q,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Fatura Antrepo girişi,2.2,2024-03-16
2531,2024-10-648  ,2K8941774Q,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Gönderildi,0.0,2024-03-11
2532,2024-10-648  ,2K8941774Q,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-12,Fatura Antrepo girişi,2.2,2024-03-17
2533,2024-10-648  ,2K8941774Q,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-12,Gönderildi,0.0,2024-03-12
2534,2024-9-645   ,5C6805706J,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-05,Fatura Antrepo girişi,4.0,2024-03-15
2535,2024-11-508  ,5H1945301,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-11,Faturalandırıldı,3.0,2024-03-18
2536,2024-2-533   ,7LA698151D,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-01-12,Faturalandırıldı,7.0,2024-01-29
2537,2024-8-574   ,8W0837877,Stok,Kamyon,VOLKSWAGEN A.G.,536236770.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.0,2024-03-18
2538,2024-2-501   ,5FF807568B 041,Stok,Kamyon,SEAT,1.0000000000,Sipariş,2024-01-08,Faturalandırıldı,10.0,2024-02-02
2539,2024-7-580   ,04E109411AG,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-15,Faturalandırıldı,8.0,2024-03-06
2540,2024-2-640   ,04L103603C,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-01-11,Faturalandırıldı,3.0,2024-01-18
2541,2024-1-607   ,04L103603C,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-01-02,Faturalandırıldı,3.0,2024-01-09
2542,2024-11-635  ,1K8823753B,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,1.0,2024-03-16
2543,2024-5-823   ,2K0827092G,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,5.0,2024-02-18
2544,2024-11-635  ,3C0199231E,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,1.0,2024-03-16
2545,2024-7-624   ,4KE807683B 9B9,Acil,Kamyon,VOLKSWAGEN A.G.,534435833.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-02-27,DS Depo Kabul - Yerleştirme Alanına,2.0,2024-03-03
2546,2024-9-641   ,4M0698141,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-05,Fatura Antrepo girişi,5.0,2024-03-17
2547,2024-6-551   ,5H0805970A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-09,Faturalandırıldı,15.0,2024-03-17
2548,2024-10-525  ,5N0823411A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,2.5,2024-03-13
2549,2024-11-635  ,5WA199262A,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,2.0,2024-03-19
2550,2024-10-525  ,5WA201429,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,5.0,2024-03-19
2551,2024-9-519   ,8W6853551A 2ZZ,Stok,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-11,Gönderildi,0.0,2024-03-11
2552,2024-10-529  ,ASE48522800000,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-08,Faturalandırıldı,4.0,2024-03-18
2553,2024-11-636  ,G  004000M2,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,2.0,2024-03-19
2554,2024-2-531   ,G  052133A2,Stok,Kamyon,VOLKSWAGEN A.G.,532428287.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-02-02,DS Depo Kabul - Yerleştirme Alanına,1.0,2024-02-05
2555,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2556,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2557,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2558,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2559,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2560,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2561,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2562,2024-8-26    ,2978956,Stok,Kamyon,SCANIA CV AB,536093894.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,0.6666666666666666,2024-03-17
2563,2024-11-303  ,5F4955427A,Acil,Kamyon,SEAT,1.0000000000,Sipariş,2024-03-11,Faturalandırıldı,2.5,2024-03-17
2564,2024-11-654  ,04L105266AK,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-15,Faturalandırıldı,1.0,2024-03-17
2565,2024-8-555   ,06L115401L,Stok,Kamyon,VOLKSWAGEN A.G.,536236728.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.5,2024-03-19
2566,2024-10-811  ,2E1829193C,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-12,Fatura Antrepo girişi,3.0,2024-03-19
2567,2024-10-525  ,2Q0423933,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,3.5,2024-03-15
2568,2024-10-629  ,3C0199855J,Acil,Kamyon,VOLKSWAGEN A.G.,536094119.0000000000,Fatura Antrepo girişi,2024-03-15,Beyanname ile Antrepo çıkışı,1.0,2024-03-18
2569,2024-5-538   ,4K8857705  KPZ,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-02-02,Faturalandırıldı,7.5,2024-02-20
2570,2024-11-616  ,5C6807393E,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-13,Fatura Antrepo girişi,0.0,2024-03-13
2571,2024-11-616  ,5C6807393E,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-13,Gönderildi,0.0,2024-03-13
2572,2024-8-563   ,7E0199849,Stok,Kamyon,VOLKSWAGEN A.G.,536237235.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.0,2024-03-18
2573,2024-11-635  ,N  10261307,Acil,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,1.6666666666666667,2024-03-18
2574,2024-11-31   ,1528733,Çok Acil,Air Express,SCANIA CV AB,1.0000000000,Sipariş,2024-03-14,Faturalandırıldı,0.0,2024-03-14
2575,2024-10-307  ,575857538D GRU,Acil,Kamyon,SEAT,1.0000000000,Sipariş,2024-03-07,Faturalandırıldı,2.0,2024-03-12
2576,2024-1-702   ,04L131512BQ,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,6.0,2024-02-21
2577,2024-3-831   ,04L131512BQ,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-02-06,Fatura Antrepo girişi,6.0,2024-02-21
2578,2024-9-636   ,06L903133D,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-05,Fatura Antrepo girişi,5.0,2024-03-17
2579,2024-11-505  ,5G0955103A,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-11,Faturalandırıldı,2.0,2024-03-16
2580,2024-8-536   ,5G4839249A,Stok,Kamyon,VOLKSWAGEN A.G.,536237122.0000000000,DS Depo Kabul - Fiktif Alandan Giriş Alanına Transfer,2024-03-18,DS Depo Kabul - Yerleştirme Aracına,0.5,2024-03-19
2581,2024-9-544   ,5K4837901A 041,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-01,Faturalandırıldı,4.0,2024-03-11
2582,2024-2-540   ,5NA823723,Stok,Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-01-12,Faturalandırıldı,5.0,2024-01-24
2583,2024-9-636   ,7E1857507DM9B9,Acil,Kamyon,VOLKSWAGEN A.G.,3.0000000000,Gönderildi,2024-03-05,Fatura Antrepo girişi,4.0,2024-03-15
2584,2024-11-710  ,7H0867299  01C,Çok Acil,Express Kamyon,VOLKSWAGEN A.G.,1.0000000000,Sipariş,2024-03-11,Faturalandırıldı,3.5,2024-03-19
2585,2024-6-553   ,8Y0807533A 9B9,Stok,Kamyon,VOLKSWAGEN A.G.,535009160.0000000000,DS Depo Kabul - Yerleştirme Aracına,2024-03-04,DS Depo Kabul - Yerleştirme Alanına,1.0,2024-03-07
